date,vnindex_close,vnindex_volume
2021-10-29,1444.27,947419712
2021-11-01,1438.97,1118230144
2021-11-02,1452.46,973973376
2021-11-03,1444.3,1484932096
2021-11-04,1448.34,891920064
2021-11-05,1456.51,844497216
2021-11-08,1467.57,1075456768
2021-11-09,1461.5,1003822272
2021-11-10,1465.02,985538304
2021-11-11,1462.35,1245971584
2021-11-12,1473.37,909982720
2021-11-15,1476.57,1147365760
2021-11-16,1466.45,1160223744
2021-11-17,1475.85,852585088
2021-11-18,1469.83,1085242880
2021-11-19,1452.35,1493240576
2021-11-22,1447.25,1211331712
2021-11-23,1463.63,841625152
2021-11-24,1488.87,1106765184
2021-11-25,1500.81,953098368
2021-11-26,1493.03,1006637120
2021-11-29,1484.84,1000344640
2021-11-30,1478.44,1050934464
2021-12-01,1485.19,839395904
2021-12-02,1482.05,747143616
2021-12-03,1443.32,1034480576
2021-12-06,1413.58,1013743680
2021-12-07,1446.77,692999680
2021-12-08,1452.87,733408192
2021-12-09,1467.98,633251072
2021-12-10,1463.54,781658048
2021-12-13,1476.21,817349120
2021-12-14,1476.02,915919616
2021-12-15,1475.5,868007552
2021-12-16,1476.61,890623424
2021-12-17,1479.79,1067993920
2021-12-20,1477.33,908298368
2021-12-21,1478.74,868252224
2021-12-22,1477.67,1042107776
2021-12-23,1456.96,1327073792
2021-12-24,1477.03,856360448
2021-12-27,1488.88,717170944
2021-12-28,1494.39,933584704
2021-12-29,1485.82,793769792
2021-12-30,1485.97,724365184
2021-12-31,1498.28,846534272
2022-01-04,1525.58,839676480
2022-01-05,1522.5,987121792
2022-01-06,1528.57,1105173760
2022-01-07,1528.48,951655424
2022-01-10,1503.71,1381115904
2022-01-11,1492.31,1219744128
2022-01-12,1510.51,1104970240
2022-01-13,1496.05,977115776
2022-01-14,1496.02,734088512
2022-01-17,1452.84,926487872
2022-01-18,1438.94,691107776
2022-01-19,1442.79,558565696
2022-01-20,1465.3,762449408
2022-01-21,1472.89,784569920
2022-01-24,1439.71,797675520
2022-01-25,1479.58,706092288
2022-01-26,1481.58,767874624
2022-01-27,1470.76,522667584
2022-01-28,1478.96,669651712
2022-02-07,1497.66,551698176
2022-02-08,1500.99,697228096
2022-02-09,1505.38,754188096
2022-02-10,1506.79,628937984
2022-02-11,1501.71,577407232
2022-02-14,1471.96,751563904
2022-02-15,1492.75,572156096
2022-02-16,1492.1,617187328
2022-02-17,1507.99,593643072
2022-02-18,1504.84,672777792
2022-02-21,1510.84,739915392
2022-02-22,1503.47,876883712
2022-02-23,1512.3,660495296
2022-02-24,1494.85,1133381120
2022-02-25,1498.89,737190400
2022-02-28,1490.13,693303424
2022-03-01,1498.78,796368576
2022-03-02,1485.52,914957184
2022-03-03,1505.0,903053376
2022-03-04,1505.33,879673728
2022-03-07,1499.05,941752704
2022-03-08,1473.71,982168832
2022-03-09,1473.74,890752576
2022-03-10,1479.08,629281216
2022-03-11,1466.54,855643712
2022-03-14,1446.25,815892096
2022-03-15,1452.74,642184512
2022-03-16,1459.33,544719616
2022-03-17,1461.34,683382080
2022-03-18,1469.1,746190784
2022-03-21,1494.95,727377216
2022-03-22,1503.78,905057024
2022-03-23,1502.34,789277312
2022-03-24,1498.26,753772928
2022-03-25,1498.5,724495872
2022-03-28,1483.18,990023040
2022-03-29,1497.76,687922624
2022-03-30,1490.51,881511872
2022-03-31,1492.15,633346304
2022-04-01,1516.44,882953408
2022-04-04,1524.7,735414912
2022-04-05,1520.03,663320896
2022-04-06,1522.9,913208576
2022-04-07,1502.35,763945024
2022-04-08,1482.0,741223616
2022-04-12,1455.25,656188800
2022-04-13,1477.2,636344512
2022-04-14,1472.12,499294016
2022-04-15,1458.56,639722880
2022-04-18,1432.6,790646016
2022-04-19,1406.45,695473536
2022-04-20,1384.72,684326976
2022-04-21,1370.21,788936384
2022-04-22,1379.23,820579712
2022-04-25,1310.92,753425088
2022-04-26,1341.34,722499648
2022-04-27,1353.77,485761792
2022-04-28,1350.99,475637504
2022-04-29,1366.8,532838112
2022-05-04,1348.68,498884800
2022-05-05,1360.68,510234304
2022-05-06,1329.26,510678912
2022-05-09,1269.62,627609216
2022-05-10,1293.56,634686848
2022-05-11,1301.53,402410464
2022-05-12,1238.84,531778432
2022-05-13,1182.77,787862272
2022-05-16,1171.95,557765440
2022-05-17,1228.37,557167104
2022-05-18,1240.76,514538816
2022-05-19,1241.64,459891200
2022-05-20,1240.71,465963584
2022-05-23,1218.81,488979104
2022-05-24,1233.38,479748704
2022-05-25,1268.43,616951488
2022-05-26,1268.57,514352704
2022-05-27,1285.45,578398016
2022-05-30,1293.92,499452608
2022-05-31,1292.68,543781120
2022-06-01,1299.52,505619488
2022-06-02,1288.62,527624992
2022-06-03,1287.98,430601696
2022-06-06,1290.01,541562880
2022-06-07,1291.35,626027584
2022-06-08,1307.91,543305920
2022-06-09,1307.8,446712800
2022-06-10,1284.08,561218432
2022-06-13,1227.04,709415488
2022-06-14,1230.31,520697088
2022-06-15,1213.93,627372800
2022-06-16,1236.63,522695392
2022-06-17,1217.3,684177024
2022-06-20,1180.4,620002880
2022-06-21,1172.47,607711872
2022-06-22,1169.27,529635296
2022-06-23,1188.88,380442912
2022-06-24,1185.48,410876800
2022-06-27,1202.82,429735712
2022-06-28,1218.1,534186592
2022-06-29,1218.09,519299904
2022-06-30,1197.6,471576000
2022-07-01,1198.9,498919008
2022-07-04,1195.53,403314592
2022-07-05,1181.29,559492992
2022-07-06,1149.61,511773792
2022-07-07,1166.48,362816608
2022-07-08,1171.31,437189312
2022-07-11,1155.29,488732000
2022-07-12,1174.82,475429088
2022-07-13,1173.92,522379712
2022-07-14,1182.17,490512384
2022-07-15,1179.25,544252224
2022-07-18,1176.49,480514496
2022-07-19,1178.33,479006784
2022-07-20,1194.14,601268288
2022-07-21,1198.47,500836992
2022-07-22,1194.76,448733408
2022-07-25,1188.5,410065984
2022-07-26,1185.07,388348288
2022-07-27,1191.04,388349184
2022-07-28,1208.12,620806720
2022-07-29,1206.33,537058304
2022-08-01,1231.35,682071296
2022-08-02,1241.62,734388224
2022-08-03,1249.76,704122624
2022-08-04,1254.15,655935808
2022-08-05,1252.74,604494400
2022-08-08,1256.75,634015616
2022-08-09,1258.85,655262272
2022-08-10,1256.5,584384768
2022-08-11,1252.07,765336512
2022-08-12,1262.33,508855808
2022-08-15,1274.2,585980480
2022-08-16,1274.69,569678080
2022-08-17,1275.28,644891584
2022-08-18,1273.66,558571328
2022-08-19,1269.18,568548800
2022-08-22,1260.43,566961920
2022-08-23,1270.81,520796288
2022-08-24,1277.16,520099808
2022-08-25,1288.88,562124672
2022-08-26,1282.57,614422592
2022-08-29,1270.8,793997312
2022-08-30,1279.39,473769984
2022-08-31,1280.51,462420096
2022-09-05,1277.35,466166304
2022-09-06,1277.4,537987584
2022-09-07,1243.17,796593600
2022-09-08,1234.6,557779776
2022-09-09,1248.78,542039808
2022-09-12,1249.62,390724352
2022-09-13,1248.4,410772384
2022-09-14,1240.77,574337920
2022-09-15,1245.66,385727488
2022-09-16,1234.03,594452992
2022-09-19,1205.43,641803968
2022-09-20,1218.93,412723392
2022-09-21,1210.55,325527488
2022-09-22,1214.7,435982112
2022-09-23,1203.28,443617984
2022-09-26,1174.35,701894080
2022-09-27,1166.54,415135808
2022-09-28,1143.62,527698880
2022-09-29,1126.07,416473312
2022-09-30,1132.11,612447104
2022-10-03,1086.44,501911904
2022-10-04,1078.14,513962496
2022-10-05,1104.26,396842112
2022-10-06,1074.52,499954816
2022-10-07,1035.91,788688128
2022-10-10,1042.48,541876096
2022-10-11,1006.2,580908416
2022-10-12,1034.81,532825504
2022-10-13,1050.99,402688704
2022-10-14,1061.85,506303904
2022-10-17,1051.58,435723104
2022-10-18,1063.66,466433888
2022-10-19,1060.07,343358592
2022-10-20,1058.45,352499648
2022-10-21,1019.82,642204864
2022-10-24,986.15,547149696
2022-10-25,997.7,670274304
2022-10-26,993.36,352376800
2022-10-27,1028.01,572328832
2022-10-28,1027.36,515678496
2022-10-31,1027.94,581502912
2022-11-01,1033.75,575843968
2022-11-02,1023.19,488346912
2022-11-03,1019.81,404807904
2022-11-04,997.15,694725312
2022-11-07,975.19,534028096
2022-11-08,981.65,542470528
2022-11-09,985.59,466326368
2022-11-10,947.24,637622528
2022-11-11,954.53,646268928
2022-11-14,941.04,599292992
2022-11-15,911.9,589035520
2022-11-16,942.9,934066112
2022-11-17,969.26,589534336
2022-11-18,969.33,833780928
2022-11-21,960.65,522703808
2022-11-22,952.12,978777600
2022-11-23,946.0,488928192
2022-11-24,947.71,482211808
2022-11-25,971.46,554365952
2022-11-28,1005.69,872397120
2022-11-29,1032.16,1101690240
2022-11-30,1048.42,956511232
2022-12-01,1036.28,1264169728
2022-12-02,1080.01,1014240576
2022-12-05,1093.67,1112616832
2022-12-06,1048.69,1357986176
2022-12-07,1041.02,831346304
2022-12-08,1050.53,874712384
2022-12-09,1051.81,725774208
2022-12-12,1032.07,809632128
2022-12-13,1047.45,736328896
2022-12-14,1050.43,667860416
2022-12-15,1055.32,665769408
2022-12-16,1052.48,790237312
2022-12-19,1038.4,852324672
2022-12-20,1023.13,954038784
2022-12-21,1018.88,703570432
2022-12-22,1022.61,531712608
2022-12-23,1020.34,423823392
2022-12-26,985.21,566850112
2022-12-27,1004.57,507189696
2022-12-28,1015.66,392231904
2022-12-29,1009.29,371300512
2022-12-30,1007.09,343568608
2023-01-03,1043.9,518145312
2023-01-04,1046.35,566956992
2023-01-05,1055.82,496500704
2023-01-06,1051.44,614548992
2023-01-09,1054.21,386145504
2023-01-10,1053.35,423409824
2023-01-11,1055.76,508219712
2023-01-12,1056.39,384586016
2023-01-13,1060.17,475699584
2023-01-16,1066.68,408256096
2023-01-17,1088.29,592759424
2023-01-18,1098.28,553782592
2023-01-19,1108.08,578271424
2023-01-27,1117.1,571614976
2023-01-30,1102.57,751461504
2023-01-31,1111.18,653586112
2023-02-01,1075.97,974095360
2023-02-02,1077.59,592697472
2023-02-03,1077.15,506090112
2023-02-06,1089.29,415388096
2023-02-07,1065.84,594950592
2023-02-08,1072.22,480268416
2023-02-09,1064.03,382089216
2023-02-10,1055.3,405865088
2023-02-13,1043.7,603795904
2023-02-14,1038.64,338496800
2023-02-15,1048.2,494079200
2023-02-16,1058.29,410294016
2023-02-17,1059.31,429221696
2023-02-20,1086.69,632141824
2023-02-21,1082.23,654784704
2023-02-22,1054.28,766700800
2023-02-23,1053.66,635726592
2023-02-24,1039.56,397046784
2023-02-27,1021.25,513919008
2023-02-28,1024.68,361724096
2023-03-01,1040.55,468710720
2023-03-02,1037.61,323460608
2023-03-03,1024.77,384761984
2023-03-06,1027.18,390065696
2023-03-07,1037.84,424641600
2023-03-08,1049.18,480632608
2023-03-09,1055.95,557648192
2023-03-10,1053.0,456782112
2023-03-13,1052.8,524575296
2023-03-14,1040.13,559129984
2023-03-15,1062.19,549186816
2023-03-16,1047.4,464145184
2023-03-17,1045.14,491829792
2023-03-20,1023.1,476089312
2023-03-21,1032.43,381502016
2023-03-22,1040.54,382708896
2023-03-23,1045.1,369604992
2023-03-24,1046.79,504646016
2023-03-27,1052.25,510473088
2023-03-28,1054.29,583110272
2023-03-29,1056.33,415123616
2023-03-30,1059.44,555220672
2023-03-31,1064.64,574243776
2023-04-03,1079.28,778917824
2023-04-04,1078.45,746158016
2023-04-05,1080.86,706897664
2023-04-06,1070.91,955334592
2023-04-07,1069.71,600671104
2023-04-10,1065.35,789212160
2023-04-11,1069.46,642643072
2023-04-12,1069.45,660871936
2023-04-13,1064.3,595747712
2023-04-14,1052.89,724480192
2023-04-17,1053.81,406565600
2023-04-18,1055.02,494431200
2023-04-19,1048.98,496274688
2023-04-20,1049.25,332580000
2023-04-21,1042.91,512429088
2023-04-24,1041.36,451137216
2023-04-25,1034.85,485690816
2023-04-26,1040.8,431573312
2023-04-27,1039.63,466451200
2023-04-28,1049.12,571688960
2023-05-04,1040.61,571590016
2023-05-05,1040.31,439756384
2023-05-08,1053.44,591247616
2023-05-09,1053.77,502515296
2023-05-10,1058.26,650680576
2023-05-11,1057.12,681482880
2023-05-12,1066.9,688543808
2023-05-15,1065.71,783695296
2023-05-16,1065.91,592131712
2023-05-17,1060.44,762187712
2023-05-18,1068.31,590882496
2023-05-19,1067.07,661637184
2023-05-22,1070.64,634063424
2023-05-23,1065.85,668600320
2023-05-24,1061.79,682646400
2023-05-25,1064.63,614115072
2023-05-26,1063.76,595846912
2023-05-29,1074.98,738474496
2023-05-30,1078.05,816002496
2023-05-31,1075.17,861773120
2023-06-01,1078.39,820193408
2023-06-02,1090.84,973372416
2023-06-05,1097.82,893972864
2023-06-06,1108.31,782674880
2023-06-07,1109.54,930395392
2023-06-08,1101.32,1211637504
2023-06-09,1107.53,839731392
2023-06-12,1116.02,726269376
2023-06-13,1122.46,870411584
2023-06-14,1117.42,845985472
2023-06-15,1116.97,675615168
2023-06-16,1115.22,1087131520
2023-06-19,1105.4,723615808
2023-06-20,1111.72,593009216
2023-06-21,1118.46,800465984
2023-06-22,1125.3,828954304
2023-06-23,1129.38,857067520
2023-06-26,1132.03,955006784
2023-06-27,1134.33,640233664
2023-06-28,1138.35,772865152
2023-06-29,1125.39,839096000
2023-06-30,1120.18,543454720
2023-07-03,1125.5,502324160
2023-07-04,1132.0,638567680
2023-07-05,1134.62,744832512
2023-07-06,1126.22,870574400
2023-07-07,1138.07,713838720
2023-07-10,1149.02,814696512
2023-07-11,1151.77,851005568
2023-07-12,1154.2,696536064
2023-07-13,1165.42,760365824
2023-07-14,1168.4,973749120
2023-07-17,1173.13,851144576
2023-07-18,1174.09,755379584
2023-07-19,1172.98,798154176
2023-07-20,1172.81,739529600
2023-07-21,1185.9,896243328
2023-07-24,1190.72,988719232
2023-07-25,1195.9,948412608
2023-07-26,1200.84,848116416
2023-07-27,1197.33,1078941056
2023-07-28,1207.67,1045382912
2023-07-31,1222.9,1122985984
2023-08-01,1217.56,1206704128
2023-08-02,1220.43,849432832
2023-08-03,1210.95,978922048
2023-08-04,1225.98,1089199744
2023-08-07,1241.42,1114330624
2023-08-08,1242.23,1115488128
2023-08-09,1233.99,1011319360
2023-08-10,1220.61,982439680
2023-08-11,1232.21,983633472
2023-08-14,1236.84,1032950528
2023-08-15,1234.05,850304960
2023-08-16,1243.26,865529984
2023-08-17,1233.48,1050179968
2023-08-18,1177.99,1645142400
2023-08-21,1179.76,1000967424
2023-08-22,1180.49,979998016
2023-08-23,1172.56,653729344
2023-08-24,1189.39,790037632
2023-08-25,1183.37,812317312
2023-08-28,1201.72,763533824
2023-08-29,1204.43,904317440
2023-08-30,1213.16,864553408
2023-08-31,1224.05,887111296
2023-09-05,1234.98,983229312
2023-09-06,1245.5,1067479296
2023-09-07,1243.14,1099760000
2023-09-08,1241.48,973557760
2023-09-11,1223.63,1337832320
2023-09-12,1245.44,967867712
2023-09-13,1238.39,1191421184
2023-09-14,1223.81,1159891072
2023-09-15,1227.36,868066560
2023-09-18,1211.81,762106880
2023-09-19,1211.5,880970368
2023-09-20,1226.11,763033600
2023-09-21,1212.74,923868928
2023-09-22,1193.05,1338352896
2023-09-25,1153.2,1058541952
2023-09-26,1137.96,957913536
2023-09-27,1153.85,777264192
2023-09-28,1152.43,649062272
2023-09-29,1154.15,535930176
2023-10-02,1155.25,464244832
2023-10-03,1118.1,968253888
2023-10-04,1128.67,646114112
2023-10-05,1113.89,573082560
2023-10-06,1128.54,586082240
2023-10-09,1137.36,545011840
2023-10-10,1143.69,633924352
2023-10-11,1150.81,543054336
2023-10-12,1151.61,619606912
2023-10-13,1154.73,593801344
2023-10-16,1141.42,622999680
2023-10-17,1121.65,566554880
2023-10-18,1103.4,930513920
2023-10-19,1087.85,615746624
2023-10-20,1108.03,592521792
2023-10-23,1093.53,500481952
2023-10-24,1105.9,443101600
2023-10-25,1101.66,482996992
2023-10-26,1055.45,1129481344
2023-10-27,1060.62,638920128
2023-10-30,1042.4,465836928
2023-10-31,1028.19,705937280
2023-11-01,1039.66,603502208
2023-11-02,1075.47,735677504
2023-11-03,1076.78,703784320
2023-11-06,1089.66,571437312
2023-11-07,1080.29,535907488
2023-11-08,1113.43,886220224
2023-11-09,1113.89,996859968
2023-11-10,1101.68,945389312
2023-11-13,1100.07,730190144
2023-11-14,1109.73,766022080
2023-11-15,1122.5,882281216
2023-11-16,1125.53,605124800
2023-11-17,1101.19,1175535616
2023-11-20,1103.66,750883200
2023-11-21,1110.46,601828480
2023-11-22,1113.82,812231488
2023-11-23,1088.49,952327296
2023-11-24,1095.61,900833600
2023-11-27,1088.06,507177408
2023-11-28,1095.43,593255168
2023-11-29,1102.8,562913088
2023-11-30,1094.13,659979584
2023-12-01,1102.16,569333248
2023-12-04,1120.49,1038038208
2023-12-05,1115.97,753445888
2023-12-06,1126.43,776768768
2023-12-07,1121.49,1298388736
2023-12-08,1124.44,737605056
2023-12-11,1125.5,618307392
2023-12-12,1127.63,539181120
2023-12-13,1114.2,763977024
2023-12-14,1110.13,603906880
2023-12-15,1102.3,684449920
2023-12-18,1091.88,544288576
2023-12-19,1096.3,561157568
2023-12-20,1100.76,470477408
2023-12-21,1102.43,451416800
2023-12-22,1103.06,496287584
2023-12-25,1117.66,550839616
2023-12-26,1122.25,575288896
2023-12-27,1121.99,570737728
2023-12-28,1128.93,608465984
2023-12-29,1129.93,616484864
2024-01-02,1131.72,777337216
2024-01-03,1144.17,657568128
2024-01-04,1150.72,1141608960
2024-01-05,1154.68,760268288
2024-01-08,1160.19,814410624
2024-01-09,1158.59,799457728
2024-01-10,1161.54,935859392
2024-01-11,1162.22,782237184
2024-01-12,1154.7,1037940416
2024-01-15,1154.12,559640576
2024-01-16,1163.12,570974528
2024-01-17,1162.53,694094336
2024-01-18,1169.06,569487616
2024-01-19,1181.5,630781696
2024-01-22,1182.86,770709952
2024-01-23,1177.5,600595712
2024-01-24,1172.97,644055872
2024-01-25,1170.37,480699488
2024-01-26,1175.67,498216992
2024-01-29,1175.69,552811264
2024-01-30,1179.65,564656384
2024-01-31,1164.31,1022547776
2024-02-01,1173.02,578639360
2024-02-02,1172.55,790755904
2024-02-05,1186.06,769953088
2024-02-06,1188.48,566198912
2024-02-07,1198.53,664714304
2024-02-15,1202.5,843733120
2024-02-16,1209.7,783875520
2024-02-19,1224.97,975154816
2024-02-20,1230.06,843757888
2024-02-21,1230.04,886110400
2024-02-22,1227.31,795021632
2024-02-23,1212.0,1327429376
2024-02-26,1224.17,834749888
2024-02-27,1237.46,916784896
2024-02-28,1254.55,899521216
2024-02-29,1252.73,1012951616
2024-03-01,1258.28,890607744
2024-03-04,1261.41,1060728960
2024-03-05,1269.98,927988096
2024-03-06,1262.73,1001224384
2024-03-07,1268.46,948073664
2024-03-08,1247.35,1308498304
2024-03-11,1235.49,922753280
2024-03-12,1245.0,792213312
2024-03-13,1270.51,890291776
2024-03-14,1264.26,1021281024
2024-03-15,1263.78,1008834624
2024-03-18,1243.56,1616256768
2024-03-19,1242.46,782479616
2024-03-20,1260.08,858761600
2024-03-21,1276.42,1135242240
2024-03-22,1281.8,1180760320
2024-03-25,1267.86,1165944832
2024-03-26,1282.21,858410816
2024-03-27,1283.09,803249600
2024-03-28,1290.18,888387904
2024-03-29,1284.09,790542592
2024-04-01,1281.52,899848448
2024-04-02,1287.04,1031022080
2024-04-03,1271.47,995560384
2024-04-04,1268.25,921606528
2024-04-05,1255.11,1034844928
2024-04-08,1250.35,790344896
2024-04-09,1262.82,648177216
2024-04-10,1258.56,633149376
2024-04-11,1258.2,642864320
2024-04-12,1276.6,696705280
2024-04-15,1216.61,1317882752
2024-04-16,1215.68,1214696320
2024-04-17,1193.01,766171776
2024-04-19,1174.85,1024630208
2024-04-22,1190.22,615914304
2024-04-23,1177.4,672941696
2024-04-24,1205.61,691468864
2024-04-25,1204.97,489117760
2024-04-26,1209.52,574398080
2024-05-02,1216.36,513749536
2024-05-03,1221.03,567242752
2024-05-06,1241.58,666191104
2024-05-07,1248.63,649510272
2024-05-08,1250.46,819582336
2024-05-09,1248.64,638825600
2024-05-10,1244.7,593428288
2024-05-13,1240.18,637188608
2024-05-14,1243.28,529128128
2024-05-15,1254.39,759157888
2024-05-16,1268.78,808757760
2024-05-17,1273.11,830835392
2024-05-20,1277.58,957648128
2024-05-21,1277.14,840127936
2024-05-22,1266.91,987225280
2024-05-23,1281.03,833706112
2024-05-24,1261.93,1244819712
2024-05-27,1267.68,598633408
2024-05-28,1281.73,744093376
2024-05-29,1272.64,967107328
2024-05-30,1266.32,958527296
2024-05-31,1261.72,617744448
2024-06-03,1280.0,930986368
2024-06-04,1283.52,785852864
2024-06-05,1284.35,810151808
2024-06-06,1283.56,797930112
2024-06-07,1287.58,604684608
2024-06-10,1290.67,778969152
2024-06-11,1284.41,859300096
2024-06-12,1300.19,769899456
2024-06-13,1301.51,829278016
2024-06-14,1279.91,1008487744
2024-06-17,1274.77,779670592
2024-06-18,1279.5,633180736
2024-06-19,1279.79,767812992
2024-06-20,1282.3,818093376
2024-06-21,1282.02,702730240
2024-06-24,1254.12,1098139776
2024-06-25,1256.56,547148544
2024-06-26,1261.24,589076736
2024-06-27,1259.09,469662464
2024-06-28,1245.32,671571008
2024-07-01,1254.56,432926592
2024-07-02,1269.79,470398368
2024-07-03,1276.85,501940896
2024-07-04,1279.89,475715968
2024-07-05,1283.04,589214720
2024-07-08,1283.56,663998272
2024-07-09,1293.71,757405952
2024-07-10,1285.94,678089664
2024-07-11,1283.8,636329792
2024-07-12,1280.75,546826176
2024-07-15,1279.82,474328960
2024-07-16,1281.18,637193920
2024-07-17,1268.66,1174012416
2024-07-18,1274.44,652387200
2024-07-19,1264.78,726064320
2024-07-22,1254.64,834239168
2024-07-23,1231.81,662804160
2024-07-24,1238.47,658298880
2024-07-25,1233.19,421018944
2024-07-26,1242.11,417284768
2024-07-29,1246.6,464635936
2024-07-30,1245.06,602295232
2024-07-31,1251.51,685424896
2024-08-01,1226.96,852236544
2024-08-02,1236.6,657668480
2024-08-05,1188.07,942539392
2024-08-06,1210.28,612786944
2024-08-07,1215.88,510188224
2024-08-08,1208.32,639430912
2024-08-09,1223.64,544376064
2024-08-12,1230.28,494611904
2024-08-13,1230.42,488342080
2024-08-14,1230.36,443199072
2024-08-15,1223.56,432238080
2024-08-16,1252.23,917105152
2024-08-19,1261.62,609838080
2024-08-20,1272.55,772109952
2024-08-21,1284.05,715820928
2024-08-22,1282.78,612375808
2024-08-23,1285.32,635702592
2024-08-26,1280.02,692145152
2024-08-27,1280.56,589958784
2024-08-28,1281.44,658163200
2024-08-29,1281.47,581214528
2024-08-30,1283.87,510780512
2024-09-04,1275.8,588157760
2024-09-05,1268.21,594426368
2024-09-06,1273.96,514936960
2024-09-09,1267.73,433845952
2024-09-10,1255.23,601503616
2024-09-11,1253.27,517736128
2024-09-12,1256.35,381112480
2024-09-13,1251.71,383574176
2024-09-16,1239.26,453594656
2024-09-17,1258.95,460744704
2024-09-18,1264.9,598424640
2024-09-19,1271.27,477857088
2024-09-20,1272.04,840427392
2024-09-23,1268.48,455722784
2024-09-24,1276.99,480737664
2024-09-25,1287.48,904057856
2024-09-26,1291.49,889834240
2024-09-27,1290.92,874333568
2024-09-30,1287.94,693267008
2024-10-01,1292.2,922481856
2024-10-02,1287.84,677770688
2024-10-03,1278.1,1009745600
2024-10-04,1270.6,568802880
2024-10-07,1269.93,497177568
2024-10-08,1271.98,650356224
2024-10-09,1281.85,643343744
2024-10-10,1286.36,665299904
2024-10-11,1288.39,479872800
2024-10-14,1286.34,668516096
2024-10-15,1281.08,675124544
2024-10-16,1279.48,482032064
2024-10-17,1286.52,617838656
2024-10-18,1285.46,607856960
2024-10-21,1279.77,580256640
2024-10-22,1269.89,728502976
2024-10-23,1270.9,535847392
2024-10-24,1257.41,592565312
2024-10-25,1252.72,525129696
2024-10-28,1254.77,400508448
2024-10-29,1261.78,490886528
2024-10-30,1258.63,475263328
2024-10-31,1264.48,469095008
2024-11-01,1254.89,537480704
2024-11-04,1244.71,588217728
2024-11-05,1245.76,332607136
2024-11-06,1261.28,502638880
2024-11-07,1259.75,470366656
2024-11-08,1252.56,503244960
2024-11-11,1250.32,712083648
2024-11-12,1244.82,516346112
2024-11-13,1246.04,587703552
2024-11-14,1231.89,555483264
2024-11-15,1218.57,668031232
2024-11-18,1217.12,555936960
2024-11-19,1205.15,437479200
2024-11-20,1216.54,649202688
2024-11-21,1228.33,427350368
2024-11-22,1228.1,453742400
2024-11-25,1234.7,409112096
2024-11-26,1242.13,503889888
2024-11-27,1241.97,366063072
2024-11-28,1242.11,414791392
2024-11-29,1250.46,428025696
2024-12-02,1251.21,388759584
2024-12-03,1249.83,477509696
2024-12-04,1240.41,505237504
2024-12-05,1267.53,839974272
2024-12-06,1270.14,599525376
2024-12-09,1273.84,584652288
2024-12-10,1272.07,499629216
2024-12-11,1268.86,501800448
2024-12-12,1267.35,487870464
2024-12-13,1262.57,395226304
2024-12-16,1263.79,385861312
2024-12-17,1261.72,358215584
2024-12-18,1266.0,391882496
2024-12-19,1254.67,662711040
2024-12-20,1257.5,447064864
2024-12-23,1262.76,384648128
2024-12-24,1260.36,520764480
2024-12-25,1274.04,724260800
2024-12-26,1272.87,502071776
2024-12-27,1275.14,590029760
2024-12-30,1272.02,452946944
2024-12-31,1266.78,407171776
2025-01-02,1269.71,371654592
2025-01-03,1254.59,504666624
2025-01-06,1246.35,515112768
2025-01-07,1246.95,506059104
2025-01-08,1251.02,367525440
2025-01-09,1245.77,290493056
2025-01-10,1230.48,474210880
2025-01-13,1235.65,434026592
2025-01-14,1229.07,322277952
2025-01-15,1236.18,392612608
2025-01-16,1242.36,401866528
2025-01-17,1249.11,356902720
2025-01-20,1249.55,356668096
2025-01-21,1246.09,379222528
2025-01-22,1242.53,400258912
2025-01-23,1259.63,495614624
2025-01-24,1265.05,495593376
2025-02-03,1253.03,505535296
2025-02-04,1264.68,584526208
2025-02-05,1269.61,533541760
2025-02-06,1271.48,537101440
2025-02-07,1275.2,549313152
2025-02-10,1263.26,722097216
2025-02-11,1268.45,571766976
2025-02-12,1266.91,461572864
2025-02-13,1270.35,471455488
2025-02-14,1276.08,612730560
2025-02-17,1272.72,739384000
2025-02-18,1278.14,630727808
2025-02-19,1288.56,736572672
2025-02-20,1292.98,713812160
2025-02-21,1296.75,667595072
2025-02-24,1304.56,807662784
2025-02-25,1303.16,827866432
2025-02-26,1302.96,710467328
2025-02-27,1307.8,846430144
2025-02-28,1305.36,752261248
2025-03-03,1309.37,801877824
2025-03-04,1311.91,935914816
2025-03-05,1304.71,770488832
2025-03-06,1318.22,983977920
2025-03-07,1326.05,892233472
2025-03-10,1330.28,856953536
2025-03-11,1332.54,847436224
2025-03-12,1334.41,851268992
2025-03-13,1326.27,997593152
2025-03-14,1326.15,940130112
2025-03-17,1336.26,837533184
2025-03-18,1330.97,810146560
2025-03-19,1324.63,835603392
2025-03-20,1323.93,821245248
2025-03-21,1321.88,714329792
2025-03-24,1330.32,794981632
2025-03-25,1331.92,825911360
2025-03-26,1326.09,734831104
2025-03-27,1323.81,564278784
2025-03-28,1317.46,636613248
2025-03-31,1306.86,753141504
2025-04-01,1317.33,550211840
2025-04-02,1317.83,709130112
2025-04-03,1229.84,1716843392
2025-04-04,1210.67,1873633920
2025-04-08,1132.79,1055789504
2025-04-09,1094.3,1518648960
2025-04-10,1168.34,280341216
2025-04-11,1222.46,1697947904
2025-04-14,1241.44,983147328
2025-04-15,1227.79,1004326400
2025-04-16,1210.3,762316480
2025-04-17,1217.25,697587584
2025-04-18,1219.12,1039406272
2025-04-21,1207.07,819132992
2025-04-22,1197.13,1615665408
2025-04-23,1211.0,786534080
2025-04-24,1223.35,741425984
